10.12.1,,10.12.2,,10.11,,10.1,,10.9,
Baseline,Ligand,Baseline,Ligand,Baseline,Ligand,Baseline,Ligand,Baseline,Ligand
0.676447069,0.287861886,1.316758849,0.395200269,0.744795151,0.318927577,0.730760405,0.324850207,0.838292399,0.459369967
0.788939199,0.421007755,1.076918401,0.422795845,0.757280365,0.327828542,0.742257224,0.311180572,0.870622336,0.463484753
0.820812062,0.44193505,1.101424341,0.49690836,0.752301693,0.242022944,0.802272266,0.269421196,0.865082565,0.361933763
0.845554943,0.387991839,1.153861028,0.464916864,0.778574516,0.316535581,0.802384864,0.33146713,0.825167021,0.437175776
0.81132047,0.377600625,1.147639456,0.415419106,0.850430889,0.437012263,0.759938392,0.395788753,0.8621961,0.538670344
0.803893778,0.378518718,1.050135044,0.424620567,NaN,NaN,NaN,NaN,NaN,NaN
0.872122424,0.348574659,0.997856774,0.376364038,0.746737122,0.424022739,0.564835606,0.338508529,0.713248566,0.499169058
0.823502787,0.360740439,1.002294291,0.367284053,0.921579152,0.587663669,0.807584247,0.531680646,0.936477372,0.67033768
0.91804305,0.305167541,1.101085104,0.337717781,1.038628973,0.881583573,0.977217042,0.857266241,1.089010784,0.867440435
0.853867847,0.331262835,0.921832739,0.336389241,1.147894294,0.945805278,1.140590701,1.001731303,1.176749985,0.912280024
0.828147897,0.394575515,1.209653767,0.531601273,1.108218559,0.973681773,1.016925003,0.925523266,1.186183044,1.027523073
0.831939777,0.31013184,1.234776932,0.410145155,1.067633291,0.974046255,0.984948036,0.696572952,1.17640424,1.063875423
0.808864056,0.409875314,1.061018657,0.478100842,1.044102244,0.979264116,1.006418682,0.898291594,1.343598235,1.187772809
0.821003816,0.436308662,1.039990102,0.43947451,1.189251354,1.029179936,1.03437025,0.912457389,1.31128117,1.113376497
0.85127321,0.45688435,1.131634388,0.498705398,1.029217925,0.894104755,0.863613603,0.779662723,1.135388752,0.934087793
0.962644092,0.551326633,0.889657735,0.566993874,1.049552383,0.827293813,0.994616091,0.896882169,1.220517666,0.976628764
0.982158261,0.62897935,0.81359997,0.614866993,1.054368801,0.906746466,1.024060507,0.968115498,1.173064839,1.00304096
0.963455254,0.617952974,0.895226275,0.575329256,1.059591262,0.880014267,1.011817995,0.763497266,1.208587713,0.967248447
0.810621013,0.372257979,0.894919975,0.372880493,1.192871936,1.153565753,1.013086277,0.998237066,1.224828697,1.094075053
0.882619742,0.331885373,0.948285974,0.358857682,1.423108899,1.318109878,1.145702852,1.068381896,1.265124565,1.123510648
0.867481033,0.359658892,0.816686087,0.346185465,1.120653247,0.987247318,0.969508187,0.861581259,1.074393284,0.891536575
0.97882657,0.376005227,1.03549881,0.399103871,0.833608383,0.604027064,0.680844171,0.498288794,0.881197159,0.696048846
0.943101971,0.336443914,0.961876892,0.311557658,0.831877832,0.584066055,0.810410551,0.50533045,0.87982915,0.676738084
0.830506354,0.422154451,0.896753552,0.435059551,0.812525668,0.538448555,0.771502624,0.495880376,0.829256749,0.611309063
0.869312147,0.314668467,0.936493227,0.330601622,0.676776726,0.373222055,0.617022647,0.328400957,0.797379043,0.513667641
0.796366907,0.444465179,0.971433438,0.484647832,0.699179065,0.311715339,0.66430989,0.277413096,0.713468705,0.392214862
1.005930538,0.779539755,0.922310146,0.708875391,0.770999158,0.252805792,0.81832898,0.279075949,0.843247941,0.347215335
1.054555071,0.868563574,0.89518995,0.88544613,0.7705541,0.230340499,0.742367774,0.235415488,0.763808093,0.326189739
1.043196085,0.836717947,0.817978992,0.769657475,0.784365638,0.31202188,0.765358667,0.298865175,0.838504523,0.450569151
1.018140984,0.724305955,0.855472615,0.645000347,0.769817478,0.332518358,0.753563322,0.320056476,0.861221419,0.441413058
1.030647366,0.668720206,1.029009169,0.691677427,0.727602975,0.478155357,0.681504138,0.402648918,0.796057451,0.529938106
0.95943067,0.518477448,0.94132806,0.477688379,0.773363955,0.412246815,0.654080908,0.370456535,0.826687577,0.543244829
0.959440643,0.463457182,0.909889921,0.422658997,1.017117106,0.809649446,0.941180374,0.782132197,1.164923436,0.92241578
0.951605896,0.404105362,0.89602303,0.351149838,1.144795553,1.070129811,1.192756764,1.092402199,1.44124878,1.26591876
0.89345513,0.498272192,0.911723359,0.472712348,1.010445221,0.902679786,1.013738826,0.920959797,1.162229098,1.077970235
0.966507576,0.305760373,0.920224212,0.297056255,0.991721754,0.90065208,0.977374023,0.848814024,1.125886782,1.037026569
0.862124811,0.426877228,0.999421881,0.444166535,0.973806079,0.917768151,0.804394898,0.612554818,1.189243761,1.173711273
0.960771941,0.57997657,0.880721804,0.572327392,1.040535713,0.965977696,0.966338856,0.736664135,1.221164332,1.069716369
1.048370197,0.872118763,0.928185026,0.733729174,1.010132276,0.981846693,0.944645422,0.795824106,1.24414046,1.089648219
1.042709771,0.924713032,0.991159601,0.904768554,1.027986992,0.881545986,0.855270735,0.699527978,1.245634634,1.081559427
1.025883545,0.844369132,0.831796762,0.780736351,1.024392581,0.875053964,1.024642752,0.997836598,1.403963579,1.340531384
1.01301384,0.798133608,0.868254169,0.761954017,1.102718565,1.057704422,1.044363388,0.954533324,1.314463487,1.144407361
0.969971227,0.637294615,0.900277683,0.765391714,1.386793695,1.215558196,0.99633818,0.976811582,1.18201212,1.106495307
1.020121166,0.654307087,0.963106317,0.611595832,1.208687865,1.035361889,0.912184671,0.831840273,1.077736246,0.895337821
1.040541049,0.597957371,0.888720575,0.595290598,0.990173923,0.847670872,0.879401135,0.786223749,0.997079306,0.831613309
0.879331735,0.606400053,0.86810849,0.667136959,0.86157866,0.642887203,0.775197448,0.602713834,0.872964279,0.715612707
0.474510912,0.275793479,NaN,NaN,0.814843463,0.624971271,0.780067584,0.502601894,0.857122933,0.680212367
0.911389474,0.498908464,0.951088939,0.505980695,0.708927461,0.402101525,0.66179609,0.367710394,0.787467429,0.513436991
0.997969029,0.699804319,0.887823384,0.675842742,0.657787057,0.476754999,0.60126545,0.376605528,0.680048141,0.500730096
0.992793319,0.74744744,0.826463951,0.683466471,0.739537345,0.418519487,0.72687084,0.324827881,0.73339316,0.433280956
0.954011457,0.776528943,0.893899064,0.723830237,0.790610461,0.279956056,0.760251701,0.255815791,0.806487507,0.363628374
0.944164107,0.756590483,0.880805864,0.647856335,0.855201264,0.432035429,0.786409559,0.342799054,0.909467943,0.482455793
1.05463239,0.845774924,1.085862517,0.692781603,0.833272179,0.336222541,0.812461039,0.324030804,0.818454349,0.406537872
1.003098506,0.800121754,0.891922745,0.773407031,0.720005889,0.472627487,0.673827754,0.382571752,0.691807361,0.456402363
1.0478257,0.842045817,0.833964322,0.825907935,0.753017741,0.416323106,0.67339631,0.320404412,0.778548758,0.525444982
1.0183414,0.822268505,0.83536769,0.795104235,0.896764837,0.607470984,0.809368652,0.575727527,0.913188772,0.628239212
0.996401688,0.737282295,0.84024336,0.733530412,1.192695224,1.095394664,1.001065766,0.973087822,1.195735966,1.14941434
0.791703845,0.338226816,0.950616711,0.449089924,1.017371248,0.944528321,1.114802199,1.02257364,1.454724533,1.352873456
0.991456854,0.697777896,0.773138995,0.688096206,1.097389834,0.969501322,0.960752388,0.803518296,1.175999924,1.022683991
1.007242407,0.834919708,0.772838905,0.675183417,1.019937711,0.875972127,0.828268582,0.621223474,1.162666709,1.012235408
1.06700758,0.942594368,0.808981616,0.779734377,0.939386597,0.802123148,0.742546317,0.571416043,1.010862091,0.939000932
1.081433215,0.895702854,0.854645403,0.778071559,0.995068769,0.856850303,0.764574339,0.585809503,0.981729876,0.839503293
0.926501458,0.746555869,0.947680106,0.775443122,0.990933942,0.96540112,0.806590234,0.615484901,1.082950862,1.087678245
0.904121403,0.750724411,0.991219705,0.829301875,1.214865169,0.98107615,0.990772227,0.925549533,1.18640533,1.076450719
0.893657741,0.706230091,1.020219675,0.715179137,1.018399076,0.985894855,1.02548421,0.932442718,1.330476828,1.295996327
0.974152405,0.783679142,0.862692598,0.761774359,1.303063332,1.184158824,1.015472957,0.922673943,1.092530809,0.909708919
1.081124642,0.782767165,0.92741286,0.742434144,1.00712206,0.867727228,0.903491277,0.759141428,0.997444422,0.835001351
0.939327331,0.803398615,0.848594581,0.803415084,0.954032356,0.784344223,0.83860546,0.689076304,0.939714263,0.797955209
1.05930093,0.622106432,0.725117203,0.525050501,0.787296505,0.584590646,0.727942022,0.516165028,0.835158663,0.654224494
1.142242365,0.823740392,0.920007954,0.854615612,0.685883036,0.502343864,0.650654871,0.431613114,0.757166064,0.590018928
0.990072971,0.721938651,0.844333987,0.737621695,0.719895988,0.548622627,0.640874035,0.42813075,0.682986222,0.539724863
1.046295437,0.896764458,0.747923007,0.716879292,0.79237127,0.637500838,0.710966973,0.553191565,0.755379042,0.625687726
1.048078818,0.818711463,0.867247461,0.713429336,0.708979898,0.462875305,0.657349106,0.370456591,0.724145372,0.461072014
1.014816808,0.817263984,0.914871854,0.750392707,0.8266832,0.416162343,0.737166632,0.373984532,0.80943625,0.497705322
0.796246259,0.636993119,1.02323755,0.645037456,0.679667028,0.432212618,0.695401293,0.354531759,0.793639522,0.5343159
0.799139962,0.641464269,1.106317227,0.743755525,0.718850479,0.593071234,0.641318921,0.470406833,0.789085796,0.60830481
0.980452235,0.83977188,1.045419502,0.887147945,0.757858615,0.522083561,0.730567141,0.464825081,0.782526116,0.591745212
0.959997576,0.824293414,0.902472266,0.803368041,0.794728951,0.565550593,0.70631019,0.501066371,0.840550728,0.617524742
0.921181017,0.747650947,0.837272785,0.753942067,0.943344329,0.733564084,0.879472393,0.730072429,0.969101663,0.806195292
0.850456027,0.500572121,0.912094049,0.492573614,1.153206996,1.027928571,0.982840275,0.931916891,1.214289604,1.080364517
1.216004441,0.922155318,0.929542902,0.738954683,1.10955233,0.991853575,0.909493058,0.802856526,1.235379182,1.105925924
0.976807178,0.821764703,0.812281048,0.770509219,1.101023838,0.964109294,0.991936455,0.753977148,1.270814612,1.095289627
1.008122543,0.834107105,0.880091702,0.785184376,1.034701859,0.85565539,0.802977236,0.6357984,1.007979954,0.871762314
0.909703389,0.758015676,0.916671811,0.782023998,0.880757692,0.778498777,0.817125579,0.662747936,0.908791754,0.796743281
0.923812997,0.719948235,1.003068904,0.756737328,0.897122612,0.746117171,0.73804702,0.612034326,0.85008067,0.785264816
0.954719746,0.717542869,0.931380905,0.749136302,0.934474365,0.8266135,0.869253587,0.746345372,0.940215245,0.846882902
0.799288211,0.586615172,1.071301681,0.717612479,0.999035167,0.948448129,0.836097846,0.644296362,1.106636734,1.071044376
0.906457452,0.72118138,1.071980143,0.789275512,1.014236923,0.890026659,0.918664555,0.867755256,1.027949545,0.832456915
0.884691572,0.721703637,1.001183165,0.662235521,0.896315072,0.750211271,0.787641799,0.619647419,0.881919187,0.737632527
0.960076844,0.819441534,0.984366803,0.866461,0.865713944,0.650813564,0.792948027,0.568479763,0.859350857,0.703310559
0.837106195,0.496188491,1.084815935,0.596523229,0.761729193,0.566070124,0.684656602,0.482066848,0.796138216,0.655315499
1.039418781,0.840410283,0.944620075,0.769486295,0.754428694,0.662201378,0.671952963,0.577472385,0.720755366,0.633251664
0.798432882,0.704941073,1.051591466,0.822983413,0.769130608,0.596660697,0.706226941,0.5226634,0.747387804,0.600602721
1.0702684,0.84595926,0.950458876,0.848553567,0.742237141,0.644945512,0.699309716,0.572493592,0.714688363,0.627174636
0.937505277,0.797201721,0.982454358,0.839195673,0.793820844,0.633018703,0.721374194,0.526377203,0.780000153,0.620512727
0.896017389,0.73745479,1.233852595,0.925635484,0.749364045,0.503114757,0.659366973,0.41074121,0.812853106,0.563719325
0.897178913,0.70505568,1.015248202,0.761864125,0.768264643,0.661820218,0.687003106,0.667489459,0.744733962,0.682215281
0.864124292,0.703479159,0.952783234,0.67355287,0.791900277,0.642341447,0.760685348,0.590505367,0.842018532,0.702172767
0.796005968,0.641006769,1.027813015,0.729318278,0.815781356,0.60965798,0.760588004,0.560578135,0.840030378,0.621420926
0.807432213,0.68164671,1.026327333,0.802046289,0.854583077,0.68703948,0.820969109,0.62634335,0.924228882,0.724882062
0.887790769,0.728090183,1.059908682,0.845102797,0.980988495,0.804907103,0.916754237,0.776429995,1.021855631,0.854164725
0.911052709,0.697426281,0.874038124,0.72457666,1.119693217,0.966771265,0.933966186,0.792992252,1.235781245,1.138410014
0.822800529,0.752543333,1.017261873,0.771534266,1.070440261,0.914299146,0.915296172,0.785873715,1.135104254,1.00948183
0.793515589,0.653377778,1.001894146,0.745716117,1.031641916,0.793273662,0.873545626,0.620302116,1.073078082,0.946341822
0.899242462,0.680478204,0.892930138,0.754722483,0.94489151,0.840427446,0.831450798,0.700038846,0.930479648,0.874535874
0.772303256,0.604069912,1.075773039,0.741945649,0.930734113,0.872959269,0.835414452,0.731370763,0.916201396,0.841008595
0.766425908,0.600342662,1.154128509,0.714556023,0.960840325,0.799755853,0.833299251,0.752353418,0.953421029,0.85984705
0.861219613,0.621552121,1.029014554,0.640693649,1.044935505,0.937423298,0.906923291,0.792667531,1.065133336,0.907885301
0.893669602,0.694100574,1.077737391,0.685782079,0.994061827,0.810679568,0.864695994,0.753064792,0.909432258,0.77615843
0.741203251,0.593680003,1.069521068,0.687567985,0.892200206,0.659831492,0.774830016,0.595131876,0.833997584,0.671122677
0.861706648,0.748830097,1.043928685,0.840459644,0.781297619,0.576180733,0.764931378,0.533107821,0.812533484,0.621986117
0.928771749,0.803937376,0.949697029,0.821981584,0.761939333,0.654475886,0.750749078,0.628470837,0.765720783,0.643884278
0.892923232,0.818231392,0.836722082,0.826755802,0.803596378,0.71284363,0.734470037,0.662564791,0.798082284,0.68056658
1.014212863,0.864054874,1.054952402,0.897452779,0.753634015,0.643145388,0.696876023,0.589532198,0.728155033,0.62982561
0.842624118,0.667959365,0.872219773,0.657069389,0.829666132,0.733852163,0.737283172,0.692694023,0.814472947,0.725623966
0.984140427,0.79110228,0.865874023,0.791060345,0.81677455,0.659617075,0.688172591,0.608612105,0.777765884,0.670280472
0.893253134,0.760366204,0.921113825,0.749236202,0.795326348,0.714256858,0.701454873,0.669100151,0.803980089,0.679210713
0.902444711,0.748779892,0.978039804,0.650440937,0.818086959,0.710703098,0.746053993,0.680239916,0.834575441,0.703374633
0.919758368,0.742236006,0.855664415,0.697746818,0.848247425,0.668947352,0.762340374,0.607819619,0.837165011,0.681855016
0.887607787,0.695481571,0.942211715,0.655832021,0.862176789,0.71797632,0.818838479,0.701134703,0.875966439,0.743313039
0.875718671,0.737543567,1.085010318,0.620321864,0.910808478,0.723496794,0.857728887,0.709355533,0.871704683,0.738852516
0.865789729,0.792882075,1.009615841,0.766704905,0.913531153,0.828466083,0.807005365,0.72095271,1.005131754,0.889561583
0.9276734,0.787351815,0.924191726,0.743636629,1.057334698,0.909515099,0.92263834,0.822138752,1.106399571,1.034621879
0.928137165,0.825549311,0.773572014,0.776238464,0.967953757,0.904473652,0.824708131,0.701351292,1.041869266,0.942407578
0.947358737,0.854690564,0.806787895,0.722769625,0.872523003,0.793599926,0.789735567,0.673681429,0.949113166,0.910211332
0.867566428,0.789687506,0.883643719,0.759645607,0.941279932,0.905407249,0.82672977,0.725037241,0.868027781,0.870034549
0.983011886,0.836616705,0.871825361,0.827772272,0.938243307,0.836933194,0.836717931,0.776433572,0.888312885,0.790773074
0.924318377,0.77807132,0.876689027,0.791886472,1.015627294,0.938656897,0.861414512,0.775089139,0.92150038,0.868854455
0.933745687,0.797245061,0.911131492,0.84906354,0.88326153,0.670383777,0.79026411,0.608147892,0.862766325,0.698309664
0.956669097,0.820292242,0.908475084,0.819210699,0.866059364,0.628096294,0.784839507,0.565569316,0.781116782,0.618985912
0.87999786,0.723174777,0.893602112,0.761267174,0.877079969,0.662875941,0.785532128,0.594270882,0.830894197,0.637801793
0.856069543,0.694351734,0.972750636,0.76914429,0.82547713,0.705041153,0.750481627,0.721032132,0.823487459,0.698858633
0.814968338,0.66086211,0.931744273,0.689192515,0.817892291,0.723673281,0.744748699,0.670970366,0.807190574,0.688523363
0.88309573,0.800671142,1.101294905,0.956258303,0.816463331,0.746694024,0.744506273,0.667162125,0.817510851,0.695276807
0.765580689,0.487380813,1.09799035,0.539324427,0.815310404,0.770762891,0.74001616,0.736402873,0.811046654,0.750666702
0.758416962,0.466361029,1.150223423,0.516577877,0.80686224,0.812602731,0.786948448,0.771735492,0.81936664,0.738447387
0.78774624,0.432108427,1.099246193,0.437627787,0.827068463,0.744431732,0.789806404,0.704370603,0.848529883,0.690071703
0.703574902,0.450689008,1.206611227,0.483762882,0.875499789,0.781281793,0.808697264,0.748783245,0.812973468,0.751297379
0.791188444,0.493091919,1.162862831,0.580756988,0.805204398,0.739508683,0.868254299,0.743199799,0.867735362,0.729731888
0.736251007,0.432045741,1.121534819,0.458199069,0.878685472,0.742825852,0.809442306,0.681263834,0.844273135,0.72301248
0.818564253,0.446757815,1.0793116,0.546915223,0.951483424,0.800200231,0.814849002,0.736398369,0.900137472,0.749904435
0.900022504,0.55529548,0.987403685,0.599214209,0.98128165,0.843240539,0.798601075,0.718360954,0.892685713,0.790991717
0.734795538,0.429779607,1.108736767,0.442610943,1.076055122,0.918687157,0.903118754,0.765956947,1.049580332,0.877729801
0.78441681,0.543284948,1.033168639,0.529456202,0.984554731,0.855868875,0.8691648,0.758149298,0.985369055,0.914167929
0.77502794,0.487198402,1.129099657,0.512966033,0.928030397,0.780512901,0.88746932,0.740940974,0.897885993,0.776801836
0.74930116,0.455044379,1.235622012,0.486794867,0.93237596,0.88907909,0.862414167,0.815587565,0.949336031,0.85683341
0.732762658,0.489778006,1.108623707,0.539723753,0.926165763,0.853501513,0.862511982,0.817324373,0.920223921,0.834893649
0.778936426,0.540917041,1.121154648,0.549607145,0.857104539,0.639962633,0.856104025,0.595597899,0.869161287,0.647107798
0.778447745,0.479481107,1.063024393,0.535402641,0.825059959,0.630109581,0.781767685,0.600852869,0.824627716,0.613854301
0.773105419,0.523183201,1.04987902,0.671937147,0.878889502,0.731424035,0.841480953,0.730155213,0.895925945,0.721727313
0.782834616,0.571089028,1.094028377,0.699758744,0.832527741,0.766423485,0.804498557,0.730667809,0.815813135,0.741245781
0.718326013,0.494165388,1.123849291,0.647323171,0.88922474,0.799689389,0.821942117,0.786860882,0.872197984,0.798353862
0.759401822,0.47918015,1.135735952,0.560100133,0.82686225,0.801944845,0.78027435,0.719447093,0.808864141,0.782012656
0.748365256,0.474006317,1.11272119,0.555627381,0.860645237,0.875899387,0.822807222,0.850217913,0.857298279,0.841396098
0.858905625,0.496252935,1.094023511,0.587882153,0.886261443,0.845136493,0.831215566,0.832718948,0.819284942,0.756015661
0.888284509,0.580688355,1.061757234,0.635030934,0.854464782,0.820597341,0.813692216,0.742977345,0.822626212,0.732581424
0.778825915,0.439938015,1.102093745,0.462740257,0.904400449,0.852016341,0.904618126,0.794296485,0.871290394,0.768879368
0.78281098,0.47788811,1.101446246,0.508545408,0.892244997,0.837906259,0.800494257,0.769367003,0.844327343,0.786281636
0.764609741,0.437414075,1.126209654,0.473678939,0.867915493,0.773654802,0.826516384,0.736299855,0.883935088,0.763375483
0.740917725,0.432170108,1.073100461,0.447413745,0.977554727,0.836693465,0.881333496,0.788661381,0.934878238,0.830592286
0.67465765,0.340710987,1.07697503,0.419993237,0.920724287,0.818611928,0.862812191,0.765026152,0.91497358,0.824766927
0.754193062,0.40641075,1.177643032,0.42467198,0.956111204,0.835563824,0.838976217,0.754743012,0.932459539,0.894532664
0.757483795,0.45756159,1.05087785,0.493677463,0.954663171,0.909661508,0.875590805,0.800907815,0.928915668,0.871044392
0.799812731,0.501966305,1.110369987,0.552330626,0.937973781,0.864935637,0.843104817,0.832714635,0.875729577,0.82677612
0.839664822,0.65953479,1.080564281,0.790000554,0.938623665,0.89415627,0.901325562,0.853142715,0.963981679,0.83672856
0.796919678,0.615352407,1.109840173,0.783614814,0.989244416,0.809860215,0.855715566,0.654443247,0.963892886,0.766533655
0.782561877,0.555967883,1.113979409,0.643125644,1.059644678,0.879747281,0.897106594,0.759520996,0.989317009,0.795627529
0.785132639,0.530307343,1.109558191,0.616370341,0.898702919,0.664569759,0.901112412,0.582730125,0.862595502,0.688193496
0.797552482,0.595238702,1.080397054,0.645118128,0.951686709,0.775084343,0.819556325,0.628816441,0.956610313,0.792164062
0.850111198,0.598565596,1.040313766,0.6501989,0.948209869,0.74385958,0.855505686,0.630342991,0.942496932,0.760052969
0.785922982,0.494077626,1.094509638,0.506592697,1.005660888,0.814364132,0.857516174,0.704823123,0.973941696,0.764546968
0.807934005,0.501471453,1.053671572,0.542833192,0.942073735,0.660122548,0.82186236,0.527812297,0.95270571,0.716890126
0.825458433,0.532431719,1.004930473,0.566663492,1.158842296,1.021581252,1.002409285,0.825878979,1.148150513,0.931373486
0.80390001,0.48126896,0.971890496,0.468895407,1.144791108,1.029644645,0.997538235,0.837232552,1.169510427,0.969610902
0.793107539,0.486142584,0.982365732,0.495884405,1.228536905,1.081741262,1.001399787,0.934527423,1.113358893,0.995151477
0.765826595,0.459056626,1.075834898,0.45529545,1.232343343,1.047207993,0.986527965,0.925081188,1.103131325,0.993361902
0.768374134,0.4613436,1.102843518,0.489906211,1.133006193,0.992688716,0.939176703,0.858658252,1.089859611,0.946382701
0.76992176,0.477743773,1.127285845,0.520478457,0.887640648,0.689758616,0.804836389,0.498671363,0.961055478,0.742857717
0.784051803,0.469853897,1.066452367,0.540522077,0.824133406,0.604592992,0.769898146,0.531362649,0.862341571,0.68429383
0.768219519,0.615384274,1.058128269,0.749711466,0.855308224,0.642020165,0.786645594,0.553120272,0.830303783,0.65949349
0.762723057,0.572551695,1.11296415,0.736780567,0.866424177,0.635419157,0.805110651,0.555946202,0.948513858,0.709367257
0.718384892,0.460284338,1.200612026,0.605608113,0.810514789,0.628154746,0.750978394,0.572879051,0.847965941,0.664380725
0.834201663,0.575127427,1.10956858,0.64801087,0.803353888,0.492926784,0.804085056,0.496948891,0.843221537,0.589790648
0.851270481,0.614324504,1.086388316,0.681651297,0.825974529,0.572729652,0.776534267,0.543374021,0.82862145,0.670888988
0.737751442,0.505655689,1.1532509,0.659549078,0.857894428,0.638103281,0.76884206,0.486774584,0.879613141,0.65396651
0.836620696,0.508543954,1.04913329,0.533329477,1.005082374,0.831307329,0.882011415,0.588215367,0.988281465,0.733278826
0.804761581,0.512196413,1.053705234,0.601119568,0.953948993,0.787514648,0.818459117,0.567954128,0.954865892,0.713428719
0.799035718,0.542216167,1.121710084,0.614375742,0.979449353,0.816296791,0.906459033,0.619740678,0.953560341,0.736272367
0.745162764,0.474570992,1.152310155,0.560575502,0.939850066,0.745836464,0.852532793,0.565585009,0.94759189,0.74835335
0.728472105,0.446548434,1.186423378,0.544732851,0.818637531,0.635815271,0.753379254,0.546387876,0.843070017,0.675342143
0.747607229,0.463205601,1.369376761,0.607242208,0.828933377,0.623545351,0.762588943,0.536367896,0.847545099,0.683950166
0.696691971,0.453693399,1.166446654,0.516505344,0.881667319,0.633922886,0.801415891,0.516012939,0.85373037,0.684888145
0.746702059,0.538990863,1.213667583,0.637782997,0.863549487,0.651414287,0.787929142,0.541811294,0.864693863,0.667918144
0.818168709,0.566017241,1.077350083,0.729591811,0.834719573,0.527427805,0.803730641,0.508379391,0.897460308,0.612215617
0.742183495,0.607659505,1.05774376,0.715325065,0.824833372,0.607632535,0.782163589,0.579044752,0.883426417,0.702517151
0.735837559,0.540425657,1.100998752,0.708797723,0.788500818,0.595836032,0.729453459,0.482799528,0.818769861,0.628286999
0.796337485,0.567049192,1.020978787,0.666482719,0.914168578,0.697095962,0.806303428,0.53515681,0.913591472,0.710389117
0.812182976,0.58346608,0.958790225,0.648315367,0.861474662,0.621126829,0.761340632,0.44599062,0.861099986,0.651117161
0.733777586,0.521116557,1.097126584,0.642690714,0.850984282,0.601274576,0.709212938,0.483980523,0.82983263,0.623183348
0.801878893,0.50811253,0.880104423,0.560107259,0.879593701,0.671537185,0.77733209,0.551740212,0.860278262,0.655885014
0.786401887,0.61094939,0.903406718,0.636190835,0.847203727,0.691699585,0.818078394,0.554512629,0.917759021,0.708919351
0.773651045,0.605518231,0.948473965,0.703591231,0.806485164,0.533829927,0.721009581,0.47860639,0.778726416,0.607052701
0.748652815,0.490758973,0.973481196,0.572009046,0.784371166,0.493112892,0.729375889,0.408946626,0.83142076,0.542321777
0.723443249,0.503938661,1.076290263,0.612089929,0.691069965,0.399200467,0.661399707,0.328102669,0.801846874,0.502499873
0.724400322,0.465963299,1.057044196,0.567870267,0.742343061,0.398901068,0.736373338,0.403985877,0.75797278,0.486991514
0.675502002,0.495294087,1.021129459,0.603160031,0.721138935,0.423915356,0.713557834,0.409593791,0.771843716,0.567321317
0.727429045,0.511772215,1.052678697,0.597477735,0.688249127,0.516495129,0.695688903,0.350527255,0.759981872,0.525047305
0.783133957,0.580184762,1.069077363,0.663645411,0.772361513,0.449702998,0.671718455,0.341598977,0.789747207,0.520682555
0.781898318,0.608630091,1.150687093,0.72722822,0.653588048,0.391397018,0.574408495,0.33114672,0.733744944,0.473882526
0.776023327,0.570361085,1.064251614,0.704118645,0.615647245,0.416219907,0.544186624,0.283016143,0.740151835,0.504630897
0.766569563,0.550113427,1.102534346,0.624154621,0.711238225,0.524223201,0.631284085,0.411285729,0.763118429,0.54263788
0.776357546,0.532354319,1.056528396,0.597213493,0.699467392,0.491955926,0.653266399,0.378583218,0.769554278,0.555319217
0.705750142,0.468172163,1.127902975,0.5370629,0.807908764,0.574982415,0.779219637,0.482825853,0.841058488,0.60175739
0.724189131,0.436642206,0.880571332,0.496596123,0.711806746,0.485071845,0.621965991,0.370385261,0.73183249,0.524746636
0.762391266,0.540282081,0.914796873,0.620427871,0.717554333,0.468455929,0.644963518,0.365696104,0.705474689,0.474071838
0.795397407,0.513202381,0.892016454,0.538588764,0.74338166,0.530940503,0.692467831,0.469073944,0.733529797,0.541979723
0.7365454,0.528203458,0.917419577,0.601632252,0.757555644,0.557697787,0.768678305,0.493508816,0.785258839,0.596937493
0.722529597,0.481777395,0.991989377,0.616615041,0.675623481,0.409410811,0.628528711,0.343719354,0.677039273,0.490394222
0.723273748,0.422107899,1.013097485,0.543678374,0.673606951,0.408881793,0.627200192,0.340374019,0.693508744,0.481592517
0.654303392,0.415991153,1.076395145,0.524723312,0.616907418,0.430332075,0.599272221,0.321210095,0.671538495,0.49954476
0.723347894,0.44581256,1.071508306,0.532104045,0.586535981,0.409507392,0.568175414,0.363520793,0.612138611,0.459394727
0.696568179,0.460148459,1.168729038,0.620905828,0.60275349,0.394768944,0.576714282,0.335141585,0.645654573,0.485174743
0.788066844,0.562468472,1.053194779,0.596555649,0.595578898,0.42900677,0.535161214,0.302122874,0.695110608,0.5003142
0.751554636,0.56290131,1.087053493,0.681628623,0.704948382,0.502040628,0.654233811,0.40354135,0.742404987,0.583131206
0.793371847,0.680700276,1.000156517,0.77283107,0.80872217,0.583874001,0.743503809,0.494083519,0.776572205,0.603669867
0.796320045,0.640507113,0.994102328,0.772206438,0.722604433,0.468856876,0.675280078,0.402825547,0.715593896,0.507977594
0.778387015,0.622077133,1.045620416,0.786231756,0.757309021,0.429661149,0.714517453,0.367534945,0.795171541,0.464919065
0.712611356,0.513560542,1.079021968,0.642050332,0.732670408,0.432876782,0.737300657,0.394329572,0.776343103,0.452050843
0.825454872,0.636537479,1.016077102,0.719741617,0.675233774,0.358947279,0.657857271,0.268688262,0.737420963,0.404263156
0.80009595,0.610039654,1.008918705,0.708868245,0.71616373,0.382778693,0.731811278,0.305180748,0.779929726,0.418793035
0.765868954,0.629974556,0.961875943,0.710986103,0.637717302,0.39235119,0.624863557,0.307777488,0.688536337,0.44143671
0.759927382,0.591025397,1.077093918,0.683291089,0.664821932,0.390196549,0.598486605,0.323308376,0.645629798,0.43035695
